wlan.frag,wlan.bssid,wlan.fc.subtype,wlan.duration,wlan.ta,wlan.fc.type,wlan.sa,frame.len,data.len,timestamp_c,wlan.ra,frame.number,wlan.da,class,wlan.seq
0,0,8,44,1,2,1,232,170,43391.11062,1,1124,1,benign,278
0,0,8,44,0,2,0,62,0,43391.11096,2,1126,2,benign,379
0,0,8,44,1,2,1,62,0,43391.11183,1,1128,1,benign,279
0,0,12,60,0,2,0,26,0,43391.20506,2,1130,2,benign,0
0,0,8,44,1,2,1,232,170,43391.21261,1,1132,1,benign,280
0,0,12,60,0,2,0,26,0,43391.3075,2,1134,2,benign,0
0,0,8,44,1,2,1,231,169,43391.31464,1,1136,1,benign,281
0,0,8,44,1,2,1,231,169,43391.31489,1,1137,1,benign,281
0,0,8,44,1,2,1,230,168,43394.68056,1,1151,1,benign,320
0,0,8,44,1,2,1,75,13,43394.68059,1,1153,1,benign,321
0,0,12,60,0,2,0,26,0,43394.68646,2,1155,2,benign,0
0,0,8,44,1,2,1,232,170,43394.78267,1,1157,1,benign,322
0,0,12,60,0,2,0,26,0,43394.78892,2,1159,2,benign,0
0,0,8,44,1,2,1,232,170,43394.88481,1,1161,1,benign,323
0,0,8,44,1,2,1,232,170,43394.88482,1,1162,1,benign,323
0,0,12,60,0,2,0,26,0,43394.89135,2,1164,2,benign,0
0,0,12,60,0,2,0,26,0,43398.2706,2,1183,2,benign,0
0,0,8,44,1,2,1,230,168,43398.30156,1,1185,1,benign,363
0,0,8,44,1,2,1,230,168,43398.30183,1,1186,1,benign,363
0,0,8,44,1,2,1,230,168,43398.30216,1,1187,1,benign,363
0,0,8,44,1,2,1,230,168,43398.30296,1,1188,1,benign,363
0,0,8,44,1,2,1,230,168,43398.30331,1,1189,1,benign,363
0,0,8,44,1,2,1,230,168,43398.30368,1,1190,1,benign,363
0,0,8,320,1,2,1,230,168,43398.30632,1,1191,1,benign,363
0,0,12,60,0,2,0,26,0,43398.37297,2,1193,2,benign,0
0,0,8,44,1,2,1,228,166,43398.40359,1,1195,1,benign,364
0,0,8,320,1,2,1,229,167,43401.11399,1,1323,1,benign,396
0,0,8,44,1,2,1,227,165,43401.82132,1,1327,1,benign,405
0,0,12,60,0,2,0,26,0,43401.8546,2,1329,2,benign,0
0,0,8,44,1,2,1,74,12,43401.9233,1,1331,1,benign,406
0,0,8,44,1,2,1,231,169,43401.92349,1,1333,1,benign,407
0,0,12,60,0,2,0,26,0,43401.95692,2,1335,2,benign,0
0,0,8,44,1,2,1,64,2,43405.4933,1,1388,1,benign,447
0,0,12,60,0,2,0,26,0,43405.5409,2,1390,2,benign,0
0,0,8,44,1,2,1,230,168,43405.59519,1,1392,1,benign,448
0,0,8,44,1,2,1,229,167,43409.01326,1,1510,1,benign,491
0,0,12,60,0,2,0,26,0,43409.02222,2,1512,2,benign,0
0,0,8,44,1,2,1,229,167,43409.11537,1,1514,1,benign,492
0,0,12,60,0,2,0,26,0,43412.50383,2,1527,2,benign,0
0,0,8,44,1,2,1,232,170,43412.5839,1,1529,1,benign,532
0,0,12,60,0,2,0,26,0,43412.60628,2,1531,2,benign,0
0,0,8,44,1,2,1,62,0,43412.61499,1,1533,1,benign,533
0,0,8,44,1,2,1,62,0,43412.61523,1,1534,1,benign,533
0,0,8,44,1,2,1,62,0,43412.61554,1,1535,1,benign,533
0,0,8,44,1,2,1,62,0,43412.6159,1,1536,1,benign,533
0,0,8,44,1,2,1,62,0,43412.61626,1,1537,1,benign,533
0,0,8,44,1,2,1,62,0,43412.61656,1,1538,1,benign,533
0,0,8,320,1,2,1,62,0,43412.61768,1,1539,1,benign,533
0,0,8,320,1,2,1,62,0,43412.61871,1,1540,1,benign,533
0,0,8,320,1,2,1,62,0,43412.62025,1,1541,1,benign,533
0,0,8,320,1,2,1,62,0,43412.6213,1,1542,1,benign,533
0,0,8,320,1,2,1,62,0,43412.62236,1,1543,1,benign,533
0,0,8,44,1,2,1,233,171,43412.68586,1,1545,1,benign,534
0,0,12,60,0,2,0,26,0,43412.70919,2,1547,2,benign,0
0,0,8,44,1,2,1,75,13,43412.73691,1,1549,1,benign,535
0,0,12,60,0,2,0,26,0,43416.08779,2,1561,2,benign,0
0,0,8,44,0,2,0,68,6,43416.11867,2,1563,2,benign,421
0,0,8,44,1,2,1,230,168,43416.15347,1,1565,1,benign,576
0,0,12,60,0,2,0,26,0,43416.19086,2,1567,2,benign,0
0,0,8,44,1,2,1,230,168,43416.25584,1,1569,1,benign,577
0,0,12,60,0,2,0,26,0,43416.29255,2,1571,2,benign,0
0,0,8,44,1,2,1,232,170,43419.67227,1,1643,1,benign,615
0,0,8,44,1,2,1,232,170,43419.67248,1,1644,1,benign,615
0,0,8,44,1,2,1,232,170,43419.67287,1,1645,1,benign,615
0,0,8,44,1,2,1,232,170,43419.67352,1,1646,1,benign,615
0,0,8,44,1,2,1,232,170,43419.67382,1,1647,1,benign,615
0,0,8,44,1,2,1,232,170,43419.67419,1,1648,1,benign,615
0,0,8,320,1,2,1,232,170,43419.67672,1,1649,1,benign,615
0,0,8,44,1,2,1,64,2,43419.72346,1,1651,1,benign,616
0,0,12,60,0,2,0,26,0,43419.77408,2,1653,2,benign,0
0,0,8,44,1,2,1,75,13,43419.77459,1,1655,1,benign,617
0,0,8,44,1,2,1,233,171,43419.77484,1,1657,1,benign,618
0,0,8,44,0,2,0,86,0,43419.87252,2,1659,2,benign,432
0,0,12,60,0,2,0,26,0,43419.87653,2,1661,2,benign,0
0,0,8,44,1,2,1,232,170,43419.87672,1,1663,1,benign,619
0,0,8,44,1,2,1,74,12,43419.87697,1,1665,1,benign,620
0,0,12,60,0,2,0,26,0,43423.28014,2,1683,2,benign,0
0,0,8,44,1,2,1,232,170,43423.28017,1,1685,1,benign,657
0,0,12,60,0,2,0,26,0,43423.30604,2,1687,2,benign,0
0,0,12,60,0,2,0,26,0,43423.46048,2,1690,2,benign,0
0,0,12,60,0,2,0,26,0,43423.46086,2,1692,2,benign,0
0,0,5,320,1,0,1,98,0,43423.81294,1,1694,1,benign,809
0,0,5,320,1,0,1,98,0,43423.81428,1,1695,1,benign,809
0,0,5,320,1,0,1,98,0,43423.81619,1,1696,1,benign,809
0,0,5,320,1,0,1,98,0,43423.84164,1,1697,1,benign,810
0,0,5,320,1,0,1,98,0,43423.84446,1,1698,1,benign,811
0,0,8,320,1,2,1,74,12,43423.9078,1,1699,1,benign,665
0,0,8,44,1,2,1,234,172,43426.81198,1,1717,1,benign,700
0,0,12,60,0,2,0,26,0,43426.83958,2,1719,2,benign,0
0,0,8,44,0,2,0,86,0,43426.86529,2,1721,2,benign,452
0,0,8,44,1,2,1,235,173,43426.91408,1,1723,1,benign,701
0,0,12,60,0,2,0,26,0,43426.94222,2,1725,2,benign,0
0,0,8,44,1,2,1,236,174,43427.01598,1,1727,1,benign,702
0,0,12,60,0,2,0,26,0,43430.42377,2,1742,2,benign,0
0,0,8,44,1,2,1,233,171,43430.43388,1,1744,1,benign,741
0,0,8,44,0,2,0,86,0,43430.50576,2,1746,2,benign,466
0,0,12,60,0,2,0,26,0,43430.52617,2,1748,2,benign,0
0,0,8,44,1,2,1,231,169,43430.53614,1,1750,1,benign,742
0,0,8,44,1,2,1,231,169,43430.53641,1,1751,1,benign,742
0,0,8,44,1,2,1,231,169,43430.53674,1,1752,1,benign,742
0,0,8,44,1,2,1,231,169,43430.53733,1,1753,1,benign,742
0,0,5,320,1,0,1,98,0,43433.19507,4,1828,4,benign,905
0,0,5,320,1,0,1,98,0,43433.19634,4,1829,4,benign,905
0,0,5,320,1,0,1,98,0,43433.29248,4,1834,4,benign,908
0,0,5,320,1,0,1,98,0,43433.35199,0,1836,0,benign,909
0,0,5,320,1,0,1,98,0,43433.35334,0,1837,0,benign,909
0,0,5,320,1,0,1,98,0,43433.35465,0,1838,0,benign,909
0,0,5,320,1,0,1,98,0,43433.38851,4,1839,4,benign,910
0,0,5,320,1,0,1,98,0,43433.38954,4,1840,4,benign,910
0,0,5,320,1,0,1,98,0,43433.39088,4,1841,4,benign,910
0,0,8,44,1,2,1,235,173,43433.95262,1,1842,1,benign,783
0,0,12,60,0,2,0,26,0,43434.00772,2,1844,2,benign,0
0,0,8,44,1,2,1,235,173,43434.05482,1,1846,1,benign,784
0,0,8,44,0,2,0,86,0,43434.10004,2,1848,2,benign,477
0,0,12,60,0,2,0,26,0,43434.11011,2,1850,2,benign,0
0,0,8,44,1,2,1,235,173,43434.15662,1,1852,1,benign,785
0,0,12,60,0,2,0,26,0,43437.59146,2,1883,2,benign,0
0,0,8,44,0,2,0,86,0,43437.68146,2,1885,2,benign,486
0,0,12,60,0,2,0,26,0,43437.69384,2,1887,2,benign,0
0,0,12,60,0,2,0,26,0,43441.07301,2,1920,2,benign,0
0,0,8,44,1,2,1,232,170,43441.09227,1,1922,1,benign,864
0,0,5,320,1,0,1,98,0,43441.15709,3,1924,3,benign,987
0,0,5,320,1,0,1,98,0,43441.16116,3,1925,3,benign,987
0,0,5,320,1,0,1,98,0,43441.16256,3,1926,3,benign,987
0,0,12,60,0,2,0,26,0,43441.17539,2,1927,2,benign,0
0,0,8,44,1,2,1,230,168,43441.19447,1,1930,1,benign,865
0,0,8,44,1,2,1,230,168,43441.19472,1,1931,1,benign,865
0,0,12,60,0,2,0,26,0,43441.27801,2,1933,2,benign,0
0,0,5,320,1,0,1,98,0,43441.288,3,1935,3,benign,990
0,0,5,320,1,0,1,98,0,43441.28944,3,1936,3,benign,990
0,0,5,320,1,0,1,98,0,43441.29077,3,1937,3,benign,990
0,0,8,44,1,2,1,232,170,43441.29627,1,1938,1,benign,866
0,0,12,60,0,2,0,26,0,43444.65697,2,1947,2,benign,0
0,0,8,44,0,2,0,86,0,43444.70223,2,1949,2,benign,510
0,0,8,44,1,2,1,236,174,43444.71421,1,1951,1,benign,908
0,0,12,60,0,2,0,26,0,43444.75935,2,1954,2,benign,0
0,0,8,44,1,2,1,238,176,43444.81645,1,1956,1,benign,909
0,0,8,44,1,2,1,75,13,43444.81647,1,1958,1,benign,910
0,0,12,60,0,2,0,26,0,43444.86175,2,1960,2,benign,0
0,0,8,44,1,2,1,239,177,43448.23303,1,1982,1,benign,950
0,0,12,60,0,2,0,26,0,43448.24377,2,1984,2,benign,0
0,0,8,44,1,2,1,239,177,43448.33552,1,1986,1,benign,951
0,0,12,60,0,2,0,26,0,43448.34334,2,1988,2,benign,0
0,0,8,44,1,2,1,239,177,43448.43721,1,1990,1,benign,952
0,0,12,60,0,2,0,26,0,43448.44571,2,1992,2,benign,0
0,0,8,320,1,2,1,75,13,43448.84893,1,1994,1,benign,957
0,0,8,320,1,2,1,75,13,43448.85127,1,1995,1,benign,957
0,0,8,320,1,2,1,75,13,43448.85245,1,1996,1,benign,957
0,0,8,320,1,2,1,75,13,43448.85357,1,1997,1,benign,957
0,0,8,320,1,2,1,75,13,43448.85472,1,1998,1,benign,957
0,0,8,320,1,2,1,75,13,43448.85704,1,1999,1,benign,957
0,0,8,320,1,2,1,75,13,43448.85821,1,2000,1,benign,957
0,0,8,320,1,2,1,75,13,43448.85934,1,2001,1,benign,957
0,0,12,60,0,2,0,26,0,43451.82503,2,2028,2,benign,0
0,0,8,44,1,2,1,238,176,43451.85483,1,2030,1,benign,990
0,0,8,44,1,2,1,75,13,43451.85517,1,2032,1,benign,991
0,0,8,44,1,2,1,74,12,43451.90578,1,2034,1,benign,992
0,0,8,44,0,2,0,86,0,43451.91254,2,2036,2,benign,511
0,0,12,60,0,2,0,26,0,43451.92747,2,2038,2,benign,0
0,0,8,44,1,2,1,238,176,43451.95683,1,2040,1,benign,993
0,0,5,320,1,0,1,98,0,43454.66173,4,2060,4,benign,1124
0,0,5,320,1,0,1,98,0,43454.7558,4,2062,4,benign,1126
0,0,5,320,1,0,1,98,0,43454.75859,4,2063,4,benign,1127
0,0,5,320,1,0,1,98,0,43454.7613,4,2064,4,benign,1127
0,0,12,60,0,2,0,26,0,43455.40904,2,2066,2,benign,0
0,0,8,44,1,2,1,239,177,43455.47566,1,2068,1,benign,1032
0,0,12,60,0,2,0,26,0,43455.51146,2,2070,2,benign,0
0,0,8,44,1,2,1,239,177,43455.52646,1,2072,1,benign,1033
0,0,8,44,1,2,1,239,177,43458.94449,1,2130,1,benign,1073
0,0,12,60,0,2,0,26,0,43458.99286,2,2132,2,benign,0
0,0,8,44,1,2,1,238,176,43459.04643,1,2134,1,benign,1074
0,0,12,60,0,2,0,26,0,43459.0954,2,2136,2,benign,0
0,0,8,44,1,2,1,239,177,43459.14845,1,2138,1,benign,1075
0,0,8,320,1,2,1,74,12,43461.90608,1,2153,1,benign,1107
0,0,8,320,1,2,1,74,12,43461.90723,1,2154,1,benign,1107
0,0,8,320,1,2,1,74,12,43461.90836,1,2155,1,benign,1107
0,0,8,320,1,2,1,74,12,43461.91064,1,2156,1,benign,1107
0,0,8,320,1,2,1,74,12,43461.91178,1,2157,1,benign,1107
0,0,8,320,1,2,1,74,12,43461.91288,1,2158,1,benign,1107
0,0,8,320,1,2,1,74,12,43461.91407,1,2159,1,benign,1107
0,0,8,320,1,2,1,74,12,43461.91521,1,2160,1,benign,1107
0,0,8,320,1,2,1,74,12,43461.91742,1,2161,1,benign,1107
0,0,8,44,1,2,1,238,176,43462.56637,1,2162,1,benign,1114
0,0,12,60,0,2,0,26,0,43462.57673,2,2164,2,benign,0
0,0,8,44,1,2,1,239,177,43462.6698,1,2166,1,benign,1115
0,0,8,44,1,2,1,239,177,43462.66981,1,2167,1,benign,1115
0,0,8,44,1,2,1,239,177,43462.67031,1,2168,1,benign,1115
0,0,8,320,1,2,1,239,177,43462.67301,1,2169,1,benign,1115
0,0,8,320,1,2,1,239,177,43462.67547,1,2170,1,benign,1115
0,0,12,60,0,2,0,26,0,43462.67912,2,2172,2,benign,0
0,0,8,320,1,2,1,239,177,43463.18291,1,2174,1,benign,1121
0,0,8,320,1,2,1,239,177,43463.18537,1,2175,1,benign,1121
0,0,8,320,1,2,1,239,177,43463.18779,1,2176,1,benign,1121
0,0,12,60,0,2,0,26,0,43466.05829,2,2256,2,benign,0
0,0,8,44,1,2,1,239,177,43466.0871,1,2258,1,benign,1155
0,0,12,60,0,2,0,26,0,43466.1607,2,2260,2,benign,0
0,0,8,44,1,2,1,238,176,43466.18912,1,2262,1,benign,1156
0,0,12,60,0,2,0,26,0,43466.26328,2,2264,2,benign,0
0,0,8,44,1,2,1,238,176,43466.2911,1,2266,1,benign,1157
0,0,12,60,0,2,0,26,0,43469.64222,2,2321,2,benign,0
0,0,8,44,1,2,1,238,176,43469.70832,1,2323,1,benign,1195
0,0,12,60,0,2,0,26,0,43469.74463,2,2325,2,benign,0
0,0,8,44,1,2,1,238,176,43469.81045,1,2327,1,benign,1196
0,0,12,60,0,2,0,26,0,43469.84701,2,2329,2,benign,0
0,0,8,320,1,2,1,238,176,43470.22418,1,2331,1,benign,1202
0,0,12,60,0,2,0,26,0,43473.31115,2,2375,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31117,2,2376,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31142,2,2377,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31154,2,2378,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31169,2,2379,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31183,2,2380,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31196,2,2381,2,benign,0
0,0,12,60,0,2,0,26,0,43473.3121,2,2382,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31216,2,2383,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31331,2,2384,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31364,2,2385,2,benign,0
0,0,12,60,0,2,0,26,0,43473.3139,2,2386,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31408,2,2387,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31427,2,2388,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31443,2,2389,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31457,2,2390,2,benign,0
0,0,12,60,0,2,0,26,0,43473.3147,2,2391,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31473,2,2392,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31494,2,2393,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31503,2,2394,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31519,2,2395,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31542,2,2396,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31555,2,2397,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31577,2,2398,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31593,2,2399,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31605,2,2400,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31617,2,2401,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31619,2,2402,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31633,2,2403,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31654,2,2404,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31659,2,2405,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31678,2,2406,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31692,2,2407,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31717,2,2408,2,benign,0
0,0,12,60,0,2,0,26,0,43473.3173,2,2409,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31838,2,2410,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31879,2,2411,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31891,2,2412,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31893,2,2413,2,benign,0
0,0,12,60,0,2,0,26,0,43473.31916,2,2414,2,benign,0
0,0,4,0,1,2,1,24,0,43493.68889,1,156,1,benign,12
0,0,4,0,1,2,1,24,0,43493.68906,1,157,1,benign,14
0,0,8,0,1,0,1,104,0,43495.90282,4,176,4,benign,53
0,0,12,60,0,2,0,26,0,43503.07158,1,226,1,benign,0
0,0,12,60,0,2,0,26,0,43503.17312,1,265,1,benign,0
0,0,8,44,0,2,0,86,0,43503.25927,1,267,1,benign,32
0,0,12,60,0,2,0,26,0,43503.27554,1,269,1,benign,0
0,0,12,60,0,2,0,26,0,43503.27579,1,271,1,benign,0
0,0,8,44,1,2,1,233,171,43506.63183,0,291,0,benign,15
0,0,12,60,0,2,0,26,0,43506.65489,1,293,1,benign,0
0,0,8,44,1,2,1,74,12,43506.68292,0,297,0,benign,16
0,0,8,44,1,2,1,232,170,43506.73415,0,305,0,benign,17
0,0,12,60,0,2,0,26,0,43506.7581,1,307,1,benign,0
0,0,8,44,1,2,1,232,170,43506.83597,0,308,0,benign,18
0,0,8,320,1,2,1,234,172,43507.35009,0,310,0,benign,23
0,0,8,320,1,2,1,234,172,43507.35249,0,311,0,benign,23
0,0,12,60,0,2,0,26,0,43510.23864,1,330,1,benign,0
0,0,8,44,1,2,1,227,165,43510.25282,0,332,0,benign,57
0,0,8,44,0,2,0,86,0,43510.27309,1,334,1,benign,136
0,0,12,60,0,2,0,26,0,43510.34129,1,336,1,benign,0
0,0,8,44,1,2,1,226,164,43510.35492,0,338,0,benign,58
0,0,8,44,1,2,1,75,13,43510.35546,0,340,0,benign,59
0,0,8,44,1,2,1,228,166,43513.7735,0,357,0,benign,100
0,0,12,60,0,2,0,26,0,43513.8226,1,359,1,benign,0
0,0,8,44,0,2,0,86,0,43513.84351,1,361,1,benign,153
0,0,8,44,1,2,1,226,164,43513.87549,0,363,0,benign,101
0,0,12,60,0,2,0,26,0,43513.92523,1,365,1,benign,0
0,0,8,44,1,2,1,226,164,43513.97782,0,367,0,benign,102
0,0,8,44,1,2,1,232,170,43517.39535,0,385,0,benign,141
0,0,8,44,1,2,1,75,13,43517.39537,0,387,0,benign,142
0,0,12,60,0,2,0,26,0,43517.40663,1,389,1,benign,0
0,0,12,60,0,2,0,26,0,43517.50895,1,391,1,benign,0
0,0,12,60,0,2,0,26,0,43520.8881,1,399,1,benign,0
0,0,12,60,0,2,0,26,0,43520.99051,1,401,1,benign,0
0,0,8,44,1,2,1,230,168,43521.01528,0,403,0,benign,185
0,0,12,60,0,2,0,26,0,43521.09325,1,405,1,benign,0
0,0,8,44,1,2,1,228,166,43521.11716,0,407,0,benign,186
0,0,8,44,1,2,1,228,166,43521.11743,0,408,0,benign,186
0,0,8,44,1,2,1,228,166,43521.11776,0,409,0,benign,186
0,0,5,320,1,0,1,98,0,43521.63475,3,418,3,benign,324
0,0,12,60,0,2,0,26,0,43524.47206,1,453,1,benign,0
0,0,8,44,0,2,0,86,0,43524.50472,1,455,1,benign,230
0,0,8,44,1,2,1,233,171,43524.53426,0,457,0,benign,225
0,0,12,60,0,2,0,26,0,43524.57447,1,459,1,benign,0
0,0,8,44,1,2,1,233,171,43524.63651,0,461,0,benign,226
0,0,12,60,0,2,0,26,0,43524.67688,1,463,1,benign,0
0,0,8,44,1,2,1,74,12,43524.68709,0,465,0,benign,227
0,0,8,44,1,2,1,74,12,43524.68729,0,466,0,benign,227
0,0,8,44,1,2,1,231,169,43528.05403,0,499,0,benign,266
0,0,12,60,0,2,0,26,0,43528.05609,1,501,1,benign,0
0,0,8,44,0,2,0,86,0,43528.0858,1,503,1,benign,239
0,0,8,44,1,2,1,230,168,43528.15611,0,505,0,benign,267
0,0,8,44,1,2,1,230,168,43528.15636,0,506,0,benign,267
0,0,8,44,1,2,1,230,168,43528.15671,0,507,0,benign,267
0,0,8,44,1,2,1,230,168,43528.15705,0,508,0,benign,267
0,0,12,60,0,2,0,26,0,43528.15861,1,509,1,benign,0
0,0,8,44,1,2,1,230,168,43528.15885,0,511,0,benign,267
0,0,8,44,1,2,1,229,167,43528.25832,0,513,0,benign,268
0,0,8,44,1,2,1,64,2,43528.25835,0,515,0,benign,269
0,0,12,60,0,2,0,26,0,43528.2609,1,517,1,benign,0
0,0,12,60,0,2,0,26,0,43531.6402,1,530,1,benign,0
0,0,8,44,1,2,1,227,165,43531.67467,0,532,0,benign,311
0,0,12,60,0,2,0,26,0,43531.74256,1,534,1,benign,0
0,0,8,44,1,2,1,228,166,43531.77658,0,536,0,benign,312
0,0,12,60,0,2,0,26,0,43531.8448,1,538,1,benign,0
0,0,12,60,0,2,0,26,0,43535.22779,1,556,1,benign,0
0,0,8,44,1,2,1,231,169,43535.29677,0,558,0,benign,353
0,0,12,60,0,2,0,26,0,43535.3264,1,560,1,benign,0
0,0,8,44,1,2,1,232,170,43535.39875,0,562,0,benign,354
0,0,8,44,1,2,1,232,170,43535.39877,0,563,0,benign,354
0,0,12,60,0,2,0,26,0,43535.42878,1,565,1,benign,0
0,0,12,60,0,2,0,26,0,43538.80802,1,575,1,benign,0
0,0,8,44,1,2,1,232,170,43538.81574,0,577,0,benign,396
0,0,12,60,0,2,0,26,0,43538.91027,1,579,1,benign,0
0,0,8,44,1,2,1,233,171,43538.91786,0,581,0,benign,397
0,0,12,60,0,2,0,26,0,43539.01264,1,583,1,benign,0
0,0,12,60,0,2,0,26,0,43542.39207,1,602,1,benign,0
0,0,8,44,1,2,1,230,168,43542.43744,0,604,0,benign,438
0,0,8,44,1,2,1,230,168,43542.43768,0,605,0,benign,438
0,0,8,44,1,2,1,230,168,43542.43803,0,606,0,benign,438
0,0,8,44,0,2,0,86,0,43542.47449,1,608,1,benign,284
0,0,8,44,1,2,1,75,13,43542.48814,0,610,0,benign,439
0,0,12,60,0,2,0,26,0,43542.49446,1,612,1,benign,0
0,0,8,44,1,2,1,234,172,43542.53945,0,614,0,benign,440
0,0,8,44,1,2,1,231,169,43545.90517,0,630,0,benign,481
0,0,12,60,0,2,0,26,0,43545.97579,1,632,1,benign,0
0,0,8,44,1,2,1,233,171,43546.00748,0,634,0,benign,482
0,0,8,44,1,2,1,233,171,43546.0075,0,635,0,benign,482
0,0,8,44,1,2,1,233,171,43546.00779,0,636,0,benign,482
0,0,12,60,0,2,0,26,0,43546.09322,1,639,1,benign,0
0,0,8,44,1,2,1,233,171,43546.10955,0,642,0,benign,483
0,0,8,44,0,2,0,86,0,43549.47872,1,686,1,benign,309
0,0,8,44,1,2,1,75,13,43549.52617,0,688,0,benign,524
0,0,8,44,1,2,1,230,168,43549.52666,0,690,0,benign,525
0,0,8,44,1,2,1,230,168,43549.52699,0,691,0,benign,525
0,0,8,44,1,2,1,230,168,43549.52733,0,692,0,benign,525
0,0,12,60,0,2,0,26,0,43549.55985,1,693,1,benign,0
0,0,8,44,1,2,1,229,167,43549.63022,0,695,0,benign,526
0,0,12,60,0,2,0,26,0,43549.66221,1,697,1,benign,0
0,0,8,44,0,2,0,86,0,43549.71262,1,699,1,benign,310
0,0,12,60,0,2,0,26,0,43553.0414,1,731,1,benign,0
0,0,8,44,1,2,1,228,166,43553.0457,0,733,0,benign,566
0,0,8,44,0,2,0,86,0,43553.0786,1,735,1,benign,318
0,0,12,60,0,2,0,26,0,43553.14477,1,737,1,benign,0
0,0,8,44,1,2,1,228,166,43553.14766,0,739,0,benign,567
0,0,12,60,0,2,0,26,0,43553.24638,1,741,1,benign,0
0,0,8,44,1,2,1,228,166,43553.24955,0,743,0,benign,568
0,0,12,60,0,2,0,26,0,43556.62532,1,760,1,benign,0
0,0,8,44,1,2,1,227,165,43556.66702,0,762,0,benign,609
0,0,8,44,1,2,1,74,12,43556.66703,0,763,0,benign,610
0,0,8,44,1,2,1,229,167,43556.76904,0,764,0,benign,611
0,0,12,60,0,2,0,26,0,43556.8301,1,766,1,benign,0
0,0,12,60,0,2,0,26,0,43560.2092,1,802,1,benign,0
0,0,8,44,1,2,1,233,171,43560.28889,0,804,0,benign,652
0,0,12,60,0,2,0,26,0,43560.31163,1,805,1,benign,0
0,0,8,44,1,2,1,233,171,43560.39087,0,807,0,benign,653
0,0,12,60,0,2,0,26,0,43560.414,1,809,1,benign,0
0,0,8,44,1,2,1,229,167,43563.80717,0,845,0,benign,695
0,0,12,60,0,2,0,26,0,43563.89583,1,847,1,benign,0
0,0,8,44,1,2,1,230,168,43563.90907,0,849,0,benign,696
0,0,12,60,0,2,0,26,0,43563.99824,1,851,1,benign,0
0,0,8,320,1,2,1,234,172,43566.61952,0,868,0,benign,728
0,0,8,320,1,2,1,234,172,43566.62194,0,869,0,benign,728
0,0,8,320,1,2,1,234,172,43566.6244,0,870,0,benign,728
0,0,8,320,1,2,1,234,172,43566.62686,0,871,0,benign,728
0,0,8,320,1,2,1,234,172,43566.62923,0,872,0,benign,728
0,0,8,320,1,2,1,234,172,43566.63409,0,873,0,benign,728
0,0,8,320,1,2,1,234,172,43566.63656,0,874,0,benign,728
0,0,8,320,1,2,1,234,172,43566.63897,0,875,0,benign,728
0,0,8,320,1,2,1,234,172,43566.64138,0,876,0,benign,728
0,0,8,320,1,2,1,234,172,43566.64625,0,877,0,benign,728
0,0,8,320,1,2,1,234,172,43566.64864,0,878,0,benign,728
0,0,8,320,1,2,1,234,172,43566.65108,0,879,0,benign,728
0,0,8,320,1,2,1,234,172,43566.6535,0,880,0,benign,728
0,0,8,320,1,2,1,234,172,43566.65592,0,881,0,benign,728
0,0,8,320,1,2,1,234,172,43566.65833,0,882,0,benign,728
0,0,8,44,1,2,1,233,171,43567.32628,0,887,0,benign,736
0,0,5,320,1,0,1,98,0,43567.35095,3,889,3,benign,784
0,0,5,320,1,0,1,98,0,43567.35228,3,890,3,benign,784
0,0,5,320,1,0,1,98,0,43567.35363,3,891,3,benign,784
0,0,12,60,0,2,0,26,0,43567.37207,1,892,1,benign,0
0,0,5,320,1,0,1,98,0,43567.37921,0,894,0,benign,786
0,0,5,320,1,0,1,98,0,43567.38056,0,895,0,benign,786
0,0,5,320,1,0,1,98,0,43567.38239,0,896,0,benign,786
