timestamp_c,frame.number,frame.len,frame.protocols,wlan.duration,wlan.ra,wlan.ta,wlan.da,wlan.sa,wlan.bssid,wlan.frag,wlan.seq,llc.type,ip.hdr_len,ip.len,ip.id,ip.flags,ip.ttl,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq_raw,tcp.ack_raw,tcp.hdr_len,tcp.flags,tcp.window_size,tcp.options,udp.srcport,udp.dstport,udp.length,data.data,data.len,wlan.fc.type,wlan.fc.subtype,time_since_last_packet,class
46038.50701,516,234,2,44,0,1,0,1,0,0,335,2048,20,200,330,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,180,117,172,2,8,3.416781,benign
46038.5526,518,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.04559,benign
46038.6088,520,233,2,44,0,1,0,1,0,0,336,2048,20,199,331,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,179,116,171,2,8,0.056199,benign
46038.64016,522,86,1,44,1,0,1,0,0,0,265,2048,20,52,31513,64,128,6,2,3,59644,53,494421961,0,32,2,64240,1,0,0,0,0,0,2,8,0.03136,benign
46038.65205,524,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.011896,benign
46039.07299,527,98,0,320,2,1,2,1,0,0,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.420934,benign
46042.07673,533,226,2,44,0,1,0,1,0,0,379,2048,20,192,374,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,172,129,164,2,8,3.003743,benign
46042.13683,536,72,2,44,1,0,1,0,0,0,274,2048,20,38,5218,0,128,17,2,1,0,0,0,0,0,0,0,0,8889,8889,18,1,10,2,8,0.060103,benign
46042.23004,538,226,2,44,0,1,0,1,0,0,380,2048,20,192,375,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,172,126,164,2,8,0.093204,benign
46042.23478,541,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.00474,benign
46042.69364,543,227,2,320,0,1,0,1,0,0,385,2048,20,193,380,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,173,130,165,2,8,0.458865,benign
46042.69598,544,227,2,320,0,1,0,1,0,0,385,2048,20,193,380,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,173,130,165,2,8,0.002333,benign
46045.24287,594,229,2,320,0,1,0,1,0,0,416,2048,20,195,410,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,175,134,167,2,8,2.546894,benign
46045.24535,595,229,2,320,0,1,0,1,0,0,416,2048,20,195,410,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,175,134,167,2,8,0.002479,benign
46045.64657,597,229,2,44,0,1,0,1,0,0,421,2048,20,195,415,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,175,131,167,2,8,0.401218,benign
46045.7068,599,77,2,44,1,0,1,0,0,0,287,2048,20,43,5219,0,128,17,2,1,0,0,0,0,0,0,0,0,8889,8889,23,2,15,2,8,0.06023,benign
46045.71634,601,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.009546,benign
46045.74856,603,229,2,44,0,1,0,1,0,0,422,2048,20,195,416,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,175,132,167,2,8,0.032214,benign
46045.85048,605,230,2,44,0,1,0,1,0,0,423,2048,20,196,417,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,176,133,168,2,8,0.101923,benign
46048.45594,622,228,2,320,0,1,0,1,0,0,456,2048,20,194,448,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,174,141,166,2,8,2.605456,benign
46048.45806,623,228,2,320,0,1,0,1,0,0,456,2048,20,194,448,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,174,141,166,2,8,0.002129,benign
46049.198,624,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.739932,benign
46049.2676,626,228,2,44,0,1,0,1,0,0,466,2048,20,194,458,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,174,139,166,2,8,0.069604,benign
46049.30029,628,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.032692,benign
46049.36991,630,229,2,44,0,1,0,1,0,0,467,2048,20,195,459,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,175,140,167,2,8,0.069621,benign
46049.40392,632,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.034004,benign
46052.28089,652,231,2,320,0,1,0,1,0,0,501,2048,20,197,493,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,138,169,2,8,2.876968,benign
46052.28331,653,231,2,320,0,1,0,1,0,0,501,2048,20,197,493,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,138,169,2,8,0.002424,benign
46052.28569,654,231,2,320,0,1,0,1,0,0,501,2048,20,197,493,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,138,169,2,8,0.002381,benign
46052.28816,655,231,2,320,0,1,0,1,0,0,501,2048,20,197,493,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,138,169,2,8,0.00247,benign
46052.29055,656,231,2,320,0,1,0,1,0,0,501,2048,20,197,493,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,138,169,2,8,0.00239,benign
46052.29294,657,231,2,320,0,1,0,1,0,0,501,2048,20,197,493,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,138,169,2,8,0.002391,benign
46052.78184,659,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.488899,benign
46052.7862,661,236,2,44,0,1,0,1,0,0,507,2048,20,202,498,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,182,135,174,2,8,0.004362,benign
46052.8845,663,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.098295,benign
46052.8883,665,234,2,44,0,1,0,1,0,0,508,2048,20,200,499,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,180,136,172,2,8,0.003803,benign
46052.90987,667,86,1,44,1,0,1,0,0,0,311,2048,20,52,31529,64,128,6,2,3,62765,53,930652585,0,32,2,64240,1,0,0,0,0,0,2,8,0.021567,benign
46052.93917,669,75,2,44,0,1,0,1,0,0,509,2048,20,41,500,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8899,21,154,13,2,8,0.029303,benign
46052.98687,671,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.047701,benign
46052.9909,673,235,2,44,0,1,0,1,0,0,510,2048,20,201,501,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,181,137,173,2,8,0.00403,benign
46056.35715,702,235,2,44,0,1,0,1,0,0,549,2048,20,201,540,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,181,127,173,2,8,3.366253,benign
46056.366,704,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.00885,benign
46056.4083,706,64,2,44,0,1,0,1,0,0,550,2048,20,30,541,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8889,10,142,2,2,8,0.042297,benign
46056.459,708,232,2,44,0,1,0,1,0,0,551,2048,20,198,542,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,128,170,2,8,0.050701,benign
46056.46819,710,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.009186,benign
46056.5612,712,235,2,44,0,1,0,1,0,0,552,2048,20,201,543,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,181,125,173,2,8,0.093015,benign
46056.57059,714,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.009391,benign
46059.9271,726,75,2,44,0,1,0,1,0,0,590,2048,20,41,581,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8899,21,155,13,2,8,3.356501,benign
46059.92744,728,232,2,44,0,1,0,1,0,0,591,2048,20,198,582,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,115,170,2,8,0.000343,benign
46059.94976,730,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.022318,benign
46060.02921,732,230,2,44,0,1,0,1,0,0,592,2048,20,196,583,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,176,112,168,2,8,0.079457,benign
46060.05225,734,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.02304,benign
46060.11523,736,86,1,44,1,0,1,0,0,0,331,2048,20,52,31542,64,128,6,2,3,49774,53,2868555138,0,32,2,64240,1,0,0,0,0,0,2,8,0.062981,benign
46060.13119,738,231,2,44,0,1,0,1,0,0,593,2048,20,197,584,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,111,169,2,8,0.015956,benign
46063.59872,752,231,2,44,0,1,0,1,0,0,634,2048,20,197,624,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,114,169,2,8,3.467528,benign
46063.63633,754,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.037613,benign
46063.70064,756,232,2,44,0,1,0,1,0,0,635,2048,20,198,625,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,113,170,2,8,0.064307,benign
46066.35697,768,236,2,320,0,1,0,1,0,0,666,2048,20,202,656,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,182,109,174,2,8,2.656327,benign
46067.06658,769,239,2,44,0,1,0,1,0,0,675,2048,20,205,665,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,106,177,2,8,0.709619,benign
46067.11232,771,86,1,44,1,0,1,0,0,0,350,2048,20,52,46008,64,128,6,2,4,56451,53,1995986758,0,32,2,64240,1,0,0,0,0,0,2,8,0.045735,benign
46067.11766,773,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.005344,benign
46067.16859,775,237,2,44,0,1,0,1,0,0,676,2048,20,203,666,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,183,107,175,2,8,0.05093,benign
46067.22025,777,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.051656,benign
46067.27057,779,237,2,44,0,1,0,1,0,0,677,2048,20,203,667,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,183,108,175,2,8,0.05032,benign
46070.68758,795,230,2,44,0,1,0,1,0,0,716,2048,20,196,706,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,176,105,168,2,8,3.417011,benign
46070.70164,797,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.014059,benign
46070.71282,799,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.011185,benign
46070.82862,801,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.115795,benign
46070.82865,803,230,2,44,0,1,0,1,0,0,717,2048,20,196,707,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,176,104,168,2,8,3.10E-05,benign
46070.82881,805,86,1,44,1,0,1,0,0,0,364,2048,20,52,46021,64,128,6,2,4,65048,53,4100851485,0,32,2,64240,1,0,0,0,0,0,2,8,0.000158,benign
46070.85588,807,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.027075,benign
46071.21488,809,98,0,320,0,1,0,1,0,0,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.358995,benign
46074.20624,822,236,2,44,0,1,0,1,0,0,760,2048,20,202,749,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,182,94,174,2,8,2.991358,benign
46074.28583,824,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.079595,benign
46074.30833,826,237,2,44,0,1,0,1,0,0,761,2048,20,203,750,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,183,93,175,2,8,0.022502,benign
46074.36881,828,86,1,44,1,0,1,0,0,0,375,2048,20,52,46024,64,128,6,2,4,56618,53,3532464341,0,32,2,64240,1,0,0,0,0,0,2,8,0.060481,benign
46074.38822,830,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.019403,benign
46074.41025,832,237,2,44,0,1,0,1,0,0,762,2048,20,203,751,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,183,92,175,2,8,0.022029,benign
46077.75431,841,86,1,44,1,0,1,0,0,0,383,2048,20,52,31560,64,128,6,2,3,61403,53,3097446076,0,32,2,64240,1,0,0,0,0,0,2,8,3.344067,benign
46077.76811,843,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.013801,benign
46077.82904,845,240,2,44,0,1,0,1,0,0,802,2048,20,206,791,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,5,178,2,8,0.06093,benign
46077.86976,847,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.040716,benign
46077.93103,850,240,2,44,0,1,0,1,0,0,803,2048,20,206,792,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,6,178,2,8,0.061272,benign
46077.98206,853,75,2,44,0,1,0,1,0,0,804,2048,20,41,793,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8899,21,156,13,2,8,0.051025,benign
46081.40012,865,240,2,44,0,1,0,1,0,0,844,2048,20,206,833,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,3,178,2,8,3.418064,benign
46081.40013,866,240,2,44,0,1,0,1,0,0,844,2048,20,206,833,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,3,178,2,8,1.10E-05,benign
46081.45349,867,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.053361,benign
46081.50228,869,240,2,44,0,1,0,1,0,0,845,2048,20,206,834,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,4,178,2,8,0.048787,benign
46081.55612,871,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.053838,benign
46084.91873,879,239,2,44,0,1,0,1,0,0,884,2048,20,205,872,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,8,177,2,8,3.362613,benign
46084.91899,880,239,2,44,0,1,0,1,0,0,884,2048,20,205,872,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,8,177,2,8,0.00026,benign
46084.92017,881,239,2,44,0,1,0,1,0,0,884,2048,20,205,872,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,8,177,2,8,0.001177,benign
46084.92052,882,239,2,44,0,1,0,1,0,0,884,2048,20,205,872,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,8,177,2,8,0.000355,benign
46084.92096,883,239,2,44,0,1,0,1,0,0,884,2048,20,205,872,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,8,177,2,8,0.000434,benign
46084.92349,884,239,2,320,0,1,0,1,0,0,884,2048,20,205,872,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,8,177,2,8,0.002534,benign
46084.92596,885,239,2,320,0,1,0,1,0,0,884,2048,20,205,872,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,8,177,2,8,0.002471,benign
46084.92845,886,239,2,320,0,1,0,1,0,0,884,2048,20,205,872,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,8,177,2,8,0.002485,benign
46084.9352,888,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.006748,benign
46085.02087,890,75,2,44,0,1,0,1,0,0,885,2048,20,41,873,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8899,21,157,13,2,8,0.085675,benign
46085.02089,892,74,2,44,0,1,0,1,0,0,886,2048,20,40,874,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8899,20,146,12,2,8,2.40E-05,benign
46085.02117,894,239,2,44,0,1,0,1,0,0,887,2048,20,205,875,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,9,177,2,8,0.000273,benign
46085.03749,896,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.01632,benign
46085.12299,898,240,2,44,0,1,0,1,0,0,888,2048,20,206,876,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,7,178,2,8,0.085503,benign
46085.14025,900,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.017259,benign
46088.53959,916,239,2,44,0,1,0,1,0,0,926,2048,20,205,914,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,11,177,2,8,3.399339,benign
46088.62164,918,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.082051,benign
46088.64156,920,239,2,44,0,1,0,1,0,0,927,2048,20,205,915,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,10,177,2,8,0.019919,benign
46089.19025,926,98,0,320,2,1,2,1,0,0,1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.548694,benign
46089.19158,927,98,0,320,2,1,2,1,0,0,1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.001329,benign
46089.19285,928,98,0,320,2,1,2,1,0,0,1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.001269,benign
46092.05837,949,240,2,44,0,1,0,1,0,0,967,2048,20,206,955,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,16,178,2,8,2.865523,benign
46092.1604,951,239,2,44,0,1,0,1,0,0,968,2048,20,205,956,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,13,177,2,8,0.102026,benign
46092.17136,953,86,1,44,1,0,1,0,0,0,406,2048,20,52,31577,64,128,6,2,3,63257,53,3818614044,0,32,2,64240,1,0,0,0,0,0,2,8,0.010964,benign
46092.26245,955,239,2,44,0,1,0,1,0,0,969,2048,20,205,957,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,14,177,2,8,0.09109,benign
46095.68049,974,239,2,44,0,1,0,1,0,0,1008,2048,20,205,996,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,15,177,2,8,3.418039,benign
46095.68697,976,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.006481,benign
46095.78249,978,240,2,44,0,1,0,1,0,0,1009,2048,20,206,997,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,12,178,2,8,0.095518,benign
46095.78256,979,240,2,44,0,1,0,1,0,0,1009,2048,20,206,997,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,12,178,2,8,6.60E-05,benign
46095.78939,981,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.006832,benign
46099.16848,1007,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3.379089,benign
46099.19908,1009,240,2,44,0,1,0,1,0,0,1049,2048,20,206,1037,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,19,178,2,8,0.030597,benign
46099.27113,1011,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.07205,benign
46099.30135,1013,239,2,44,0,1,0,1,0,0,1050,2048,20,205,1038,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,17,177,2,8,0.030226,benign
46099.37351,1015,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.072155,benign
46099.39124,1017,98,0,320,2,1,2,1,0,0,1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.017734,benign
46099.39253,1018,98,0,320,2,1,2,1,0,0,1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.001292,benign
46099.39393,1020,98,0,320,2,1,2,1,0,0,1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.001402,benign
46099.40305,1021,239,2,44,0,1,0,1,0,0,1051,2048,20,205,1039,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,18,177,2,8,0.009118,benign
46102.21417,1041,240,2,320,0,1,0,1,0,0,1083,2048,20,206,1071,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,21,178,2,8,2.811121,benign
46102.21664,1042,240,2,320,0,1,0,1,0,0,1083,2048,20,206,1071,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,21,178,2,8,0.002463,benign
46102.75245,1043,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.53581,benign
46102.82221,1045,239,2,44,0,1,0,1,0,0,1089,2048,20,205,1077,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,20,177,2,8,0.069765,benign
46102.85587,1047,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.033656,benign
46102.95782,1049,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.101957,benign
46106.03913,1065,240,2,320,0,1,0,1,0,0,1126,2048,20,206,1114,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,22,178,2,8,3.081307,benign
46106.04159,1066,240,2,320,0,1,0,1,0,0,1126,2048,20,206,1114,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,22,178,2,8,0.002463,benign
46106.04412,1067,240,2,320,0,1,0,1,0,0,1126,2048,20,206,1114,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,22,178,2,8,0.00253,benign
46106.05061,1068,240,2,320,0,1,0,1,0,0,1126,2048,20,206,1114,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,22,178,2,8,0.006482,benign
46106.33641,1069,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.285808,benign
46106.34083,1071,240,2,44,0,1,0,1,0,0,1130,2048,20,206,1118,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,23,178,2,8,0.004415,benign
46106.4395,1073,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.098668,benign
46106.44277,1075,239,2,44,0,1,0,1,0,0,1131,2048,20,205,1119,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,24,177,2,8,0.003268,benign
46109.42523,1089,98,0,320,2,1,2,1,0,0,1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.982463,benign
46109.42661,1090,98,0,320,2,1,2,1,0,0,1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.001383,benign
46109.92034,1092,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.493726,benign
46109.96191,1094,240,2,44,0,1,0,1,0,0,1171,2048,20,206,1159,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,25,178,2,8,0.041568,benign
46110.02275,1096,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.060841,benign
46110.06383,1098,240,2,44,0,1,0,1,0,0,1172,2048,20,206,1160,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,26,178,2,8,0.041084,benign
46110.06385,1100,75,2,44,0,1,0,1,0,0,1173,2048,20,41,1161,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8899,21,158,13,2,8,2.30E-05,benign
46110.12515,1102,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.061292,benign
46113.48047,1117,239,2,44,0,1,0,1,0,0,1212,2048,20,205,1200,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,29,177,2,8,3.355329,benign
46113.50431,1119,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.023831,benign
46113.58269,1121,239,2,44,0,1,0,1,0,0,1213,2048,20,205,1201,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,30,177,2,8,0.078388,benign
46113.60772,1123,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.025028,benign
46113.70911,1125,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.101385,benign
46117.08857,1133,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3.379465,benign
46117.10217,1135,75,2,44,0,1,0,1,0,0,1253,2048,20,41,1241,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8899,21,159,13,2,8,0.013596,benign
46117.10241,1137,239,2,44,0,1,0,1,0,0,1254,2048,20,205,1242,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,28,177,2,8,0.000246,benign
